2025-12-19T20:03:35.124+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=190.14, timestamp=1766154808855, volume=84.0)
2025-12-19T20:03:35.127+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.6, timestamp=1766154692210, volume=0.0)
2025-12-19T20:03:35.128+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48235.05, timestamp=1766154692161, volume=0.0)
2025-12-19T20:03:35.130+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=189.77, timestamp=1766154766869, volume=100.0)
2025-12-19T20:03:35.132+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.134+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.135+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.138+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.139+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.141+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.142+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.146+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.147+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.163+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=289.0)
2025-12-19T20:03:35.164+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=TSLA, price=485.68, timestamp=1766154808886, volume=200.0)
